white_bot,black_bot,winner,white_time,black_time,notes,history
OTTOchessBaby_G_W_Peletier,backup_M_Opat,,274.3648307323456,71.92906332015991,Fivefold repetition! It's a draw.,rnbqkbnr/ppppp1pp/8/5p2/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2	rnbqkbnr/ppppp1pp/8/5pB1/3P4/8/PPP1PPPP/RN1QKBNR b KQkq - 1 2	rnbqkbnr/ppppp1p1/7p/5pB1/3P4/8/PPP1PPPP/RN1QKBNR w KQkq - 0 3	rnbqkbnr/ppppp1p1/7p/5p2/3P1B2/8/PPP1PPPP/RN1QKBNR b KQkq - 1 3	rnbqkb1r/ppppp1p1/5n1p/5p2/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq - 2 4	rnbqkb1r/ppppp1p1/5n1p/5p2/3P1B2/5N2/PPP1PPPP/RN1QKB1R b KQkq - 3 4	rnbqkb1r/ppppp1p1/7p/3n1p2/3P1B2/5N2/PPP1PPPP/RN1QKB1R w KQkq - 4 5	rnbqkb1r/ppppp1p1/7p/3n1p2/3P4/5NB1/PPP1PPPP/RN1QKB1R b KQkq - 5 5	r1bqkb1r/ppppp1p1/2n4p/3n1p2/3P4/5NB1/PPP1PPPP/RN1QKB1R w KQkq - 6 6	r1bqkb1r/ppppp1p1/2n4p/3n1p2/3P4/3Q1NB1/PPP1PPPP/RN2KB1R b KQkq - 7 6	r1bqkb1r/pppp2p1/2n4p/3npp2/3P4/3Q1NB1/PPP1PPPP/RN2KB1R w KQkq - 0 7	r1bqkb1r/pppp2p1/2n4p/3nPp2/8/3Q1NB1/PPP1PPPP/RN2KB1R b KQkq - 0 7	r1bqkb1r/ppppn1p1/2n4p/4Pp2/8/3Q1NB1/PPP1PPPP/RN2KB1R w KQkq - 1 8	r1bqkb1r/ppppn1p1/2n1P2p/5p2/8/3Q1NB1/PPP1PPPP/RN2KB1R b KQkq - 0 8	r1bqkb1r/ppp1n1p1/2n1P2p/3p1p2/8/3Q1NB1/PPP1PPPP/RN2KB1R w KQkq - 0 9	r1bqkb1r/ppp1n1p1/2n1P2p/1Q1p1p2/8/5NB1/PPP1PPPP/RN2KB1R b KQkq - 1 9	r1bqkb1r/1pp1n1p1/p1n1P2p/1Q1p1p2/8/5NB1/PPP1PPPP/RN2KB1R w KQkq - 0 10	r1bqkb1r/1pp1n1p1/p1n1P2p/2Qp1p2/8/5NB1/PPP1PPPP/RN2KB1R b KQkq - 1 10	r1bqkb1r/2p1n1p1/ppn1P2p/2Qp1p2/8/5NB1/PPP1PPPP/RN2KB1R w KQkq - 0 11	r1bqkb1r/2p1n1p1/ppn1P2p/3p1p2/8/Q4NB1/PPP1PPPP/RN2KB1R b KQkq - 1 11	r1bqkb1r/2p1n1p1/p1n1P2p/1p1p1p2/8/Q4NB1/PPP1PPPP/RN2KB1R w KQkq - 0 12	r1bqkb1r/2p1n1p1/p1n1P2p/1p1p1p2/8/Q4NB1/PPPNPPPP/R3KB1R b KQkq - 1 12	r1bqkb1r/2p1n1p1/p1n1P2p/3p1p2/1p6/Q4NB1/PPPNPPPP/R3KB1R w KQkq - 0 13	r1bqkb1r/2p1n1p1/p1n1P2p/3p1p2/Qp6/5NB1/PPPNPPPP/R3KB1R b KQkq - 1 13	r2qkb1r/2p1n1p1/p1n1b2p/3p1p2/Qp6/5NB1/PPPNPPPP/R3KB1R w KQkq - 0 14	r2qkb1r/2p1n1p1/p1n1b2p/3pNp2/Qp6/6B1/PPPNPPPP/R3KB1R b KQkq - 1 14	r2qkb1r/2p1n1p1/p1n1b2p/4Np2/Qp1p4/6B1/PPPNPPPP/R3KB1R w KQkq - 0 15	r2qkb1r/2p1n1p1/p1n1b2p/4Np2/Qp1p4/5PB1/PPPNP1PP/R3KB1R b KQkq - 0 15	2rqkb1r/2p1n1p1/p1n1b2p/4Np2/Qp1p4/5PB1/PPPNP1PP/R3KB1R w KQk - 1 16	2rqkb1r/2p1n1p1/p1n1b2p/4Np2/Qp1p4/5PB1/PPPNPKPP/R4B1R b k - 2 16	2rqkb1r/2p1n1p1/p1n1b2p/4Np2/Qp6/3p1PB1/PPPNPKPP/R4B1R w k - 0 17	2rqkb1r/2p1n1p1/p1N1b2p/5p2/Qp6/3p1PB1/PPPNPKPP/R4B1R b k - 0 17	2r1kb1r/2pqn1p1/p1N1b2p/5p2/Qp6/3p1PB1/PPPNPKPP/R4B1R w k - 1 18	2r1kb1r/2pqn1p1/Q1N1b2p/5p2/1p6/3p1PB1/PPPNPKPP/R4B1R b k - 0 18	2r1kb1r/2p1n1p1/Q1q1b2p/5p2/1p6/3p1PB1/PPPNPKPP/R4B1R w k - 0 19	2r1kb1r/2p1n1p1/2Q1b2p/5p2/1p6/3p1PB1/PPPNPKPP/R4B1R b k - 0 19	2r1kb1r/2p3p1/2n1b2p/5p2/1p6/3p1PB1/PPPNPKPP/R4B1R w k - 0 20	2r1kb1r/2p3p1/2n1b2p/5p2/1p6/3P1PB1/PP1NPKPP/R4B1R b k - 0 20	2r1k2r/2p3p1/2nbb2p/5p2/1p6/3P1PB1/PP1NPKPP/R4B1R w k - 1 21	2r1k2r/2p3p1/2nBb2p/5p2/1p6/3P1P2/PP1NPKPP/R4B1R b k - 0 21	2r1k2r/6p1/2npb2p/5p2/1p6/3P1P2/PP1NPKPP/R4B1R w k - 0 22	2r1k2r/6p1/2npb2p/5p2/1p6/P2P1P2/1P1NPKPP/R4B1R b k - 0 22	2r1k2r/6p1/2npb2p/5p2/8/p2P1P2/1P1NPKPP/R4B1R w k - 0 23	2r1k2r/6p1/2npb2p/5p2/8/R2P1P2/1P1NPKPP/5B1R b k - 0 23	2r1k2r/6p1/3pb2p/5p2/3n4/R2P1P2/1P1NPKPP/5B1R w k - 1 24	2r1k2r/6p1/R2pb2p/5p2/3n4/3P1P2/1P1NPKPP/5B1R b k - 2 24	2r1k2r/6p1/R2pb2p/1n3p2/8/3P1P2/1P1NPKPP/5B1R w k - 3 25	2r1k2r/6p1/1R1pb2p/1n3p2/8/3P1P2/1P1NPKPP/5B1R b k - 4 25	2r1k2r/n5p1/1R1pb2p/5p2/8/3P1P2/1P1NPKPP/5B1R w k - 5 26	2r1k2r/n5p1/3Rb2p/5p2/8/3P1P2/1P1NPKPP/5B1R b k - 0 26	4k2r/n5p1/2rRb2p/5p2/8/3P1P2/1P1NPKPP/5B1R w k - 1 27	4k2r/n5p1/2R1b2p/5p2/8/3P1P2/1P1NPKPP/5B1R b k - 0 27	4k2r/6p1/2n1b2p/5p2/8/3P1P2/1P1NPKPP/5B1R w k - 0 28	4k2r/6p1/2n1b2p/5p2/4P3/3P1P2/1P1N1KPP/5B1R b k - 0 28	4k2r/6p1/2n1b2p/8/4p3/3P1P2/1P1N1KPP/5B1R w k - 0 29	4k2r/6p1/2n1b2p/8/4P3/5P2/1P1N1KPP/5B1R b k - 0 29	4k2r/6p1/4b2p/8/3nP3/5P2/1P1N1KPP/5B1R w k - 1 30	4k2r/6p1/4b2p/8/3nP3/5PK1/1P1N2PP/5B1R b k - 2 30	4k2r/3b2p1/7p/8/3nP3/5PK1/1P1N2PP/5B1R w k - 3 31	4k2r/3b2p1/7p/8/2BnP3/5PK1/1P1N2PP/7R b k - 4 31	5k1r/3b2p1/7p/8/2BnP3/5PK1/1P1N2PP/7R w - - 5 32	5k1r/3b2p1/7p/8/2BnP3/5PK1/1P1N2PP/R7 b - - 6 32	5k1r/6p1/2b4p/8/2BnP3/5PK1/1P1N2PP/R7 w - - 7 33	5k1r/R5p1/2b4p/8/2BnP3/5PK1/1P1N2PP/8 b - - 8 33	5k1r/R7/2b4p/6p1/2BnP3/5PK1/1P1N2PP/8 w - - 0 34	5k1r/R7/2b4p/6p1/2BnPP2/6K1/1P1N2PP/8 b - - 0 34	5k1r/R7/2b4p/8/2BnPp2/6K1/1P1N2PP/8 w - - 0 35	5k1r/R7/2b4p/8/2BnPK2/8/1P1N2PP/8 b - - 0 35	5k1r/R7/2b4p/8/2B1PK2/8/1PnN2PP/8 w - - 1 36	5k1r/2R5/2b4p/8/2B1PK2/8/1PnN2PP/8 b - - 2 36	4bk1r/2R5/7p/8/2B1PK2/8/1PnN2PP/8 w - - 3 37	4bk1r/2R5/7p/8/2B1PK2/1P6/2nN2PP/8 b - - 0 37	4bk1r/2R5/7p/8/2B1PK2/1P6/3N2PP/4n3 w - - 1 38	2R1bk1r/8/7p/8/2B1PK2/1P6/3N2PP/4n3 b - - 2 38	2R1bk1r/8/7p/8/2B1PK2/1P6/3N2nP/8 w - - 0 39	2R1bk1r/8/7p/8/2B1P3/1P4K1/3N2nP/8 b - - 1 39	2R1bk1r/8/7p/8/2B1P3/1P2n1K1/3N3P/8 w - - 2 40	2R1bk1r/8/7p/8/2B1PK2/1P2n3/3N3P/8 b - - 3 40	2R1bk1r/8/7p/8/2n1PK2/1P6/3N3P/8 w - - 0 41	2R1bk1r/8/7p/8/2N1PK2/1P6/7P/8 b - - 0 41	2R1b2r/4k3/7p/8/2N1PK2/1P6/7P/8 w - - 1 42	2R1b2r/4k3/7p/8/2N1P3/1P2K3/7P/8 b - - 2 42	2R1b2r/3k4/7p/8/2N1P3/1P2K3/7P/8 w - - 3 43	2R1b2r/3k4/1N5p/8/4P3/1P2K3/7P/8 b - - 4 43	2R1b2r/8/1N2k2p/8/4P3/1P2K3/7P/8 w - - 5 44	2R1b2r/8/1N2k2p/8/3KP3/1P6/7P/8 b - - 6 44	2R1b1r1/8/1N2k2p/8/3KP3/1P6/7P/8 w - - 7 45	N1R1b1r1/8/4k2p/8/3KP3/1P6/7P/8 b - - 8 45	N1R1b1r1/3k4/7p/8/3KP3/1P6/7P/8 w - - 9 46	2R1b1r1/3k4/1N5p/8/3KP3/1P6/7P/8 b - - 10 46	2R1b1r1/8/1N2k2p/8/3KP3/1P6/7P/8 w - - 11 47	2R1b1r1/8/1N2k2p/8/3KP2P/1P6/8/8 b - - 0 47	2R1b2r/8/1N2k2p/8/3KP2P/1P6/8/8 w - - 1 48	2R1b2r/8/1N2k2p/8/1P1KP2P/8/8/8 b - - 0 48	2R1b1r1/8/1N2k2p/8/1P1KP2P/8/8/8 w - - 1 49	N1R1b1r1/8/4k2p/8/1P1KP2P/8/8/8 b - - 2 49	N1R1b1r1/3k4/7p/8/1P1KP2P/8/8/8 w - - 3 50	2R1b1r1/3k4/1N5p/8/1P1KP2P/8/8/8 b - - 4 50	2R1b1r1/8/1N2k2p/8/1P1KP2P/8/8/8 w - - 5 51	N1R1b1r1/8/4k2p/8/1P1KP2P/8/8/8 b - - 6 51	N1R1b1r1/3k4/7p/8/1P1KP2P/8/8/8 w - - 7 52	2R1b1r1/3k4/1N5p/8/1P1KP2P/8/8/8 b - - 8 52	2R1b1r1/8/1N2k2p/8/1P1KP2P/8/8/8 w - - 9 53	N1R1b1r1/8/4k2p/8/1P1KP2P/8/8/8 b - - 10 53	N1R1b1r1/3k4/7p/8/1P1KP2P/8/8/8 w - - 11 54	2R1b1r1/3k4/1N5p/8/1P1KP2P/8/8/8 b - - 12 54	2R1b1r1/8/1N2k2p/8/1P1KP2P/8/8/8 w - - 13 55	N1R1b1r1/8/4k2p/8/1P1KP2P/8/8/8 b - - 14 55	N1R1b1r1/3k4/7p/8/1P1KP2P/8/8/8 w - - 15 56	2R1b1r1/3k4/1N5p/8/1P1KP2P/8/8/8 b - - 16 56	2R1b1r1/8/1N2k2p/8/1P1KP2P/8/8/8 w - - 17 57
